Names	Uniprot
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9MYF8
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TNQ7
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TP39
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TPQ5
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TPQ6
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TPR6
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TPS0
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TPT7
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TPT8
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TPU2
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TPU6
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TPV7
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TPW4
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TPX5
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TQ25
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TQ65
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TQ68
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TQ73
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TQB6
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TQG8
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TQL5
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9TQP4
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	Q9UQU0
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B0UZQ4
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A9R9N8
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A0SY05
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A1DZU4
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A5HBZ4
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A5HJL0
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A5HKN9
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A5JSG0
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A5JSG1
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A6N9E1
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A7BKB6
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A7MAE1
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A7WPI9
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A7X555
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A7X588
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A8E027
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A8ILL3
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A8VYN1
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	A8VYN6
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B0F9M8
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B0JE60
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B0LV25
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B0UZQ6
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B1A9K5
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B1B6Q5
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B1B727
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B1PL00
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B1Q4R7
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B2CZD8
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B2CZD9
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B2DFV9
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B2ZES7
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B2ZRW3
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B3VTP9
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B5BLV9
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B5KNJ5
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B5M9A4
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B5TM11
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B6DX29
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B6DZR3
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B7XGC2
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B8Y1W8
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B8Y6A5
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	B9W1S7
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C1KBJ7
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C5IZK4
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C5IZL9
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C5IZN8
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C5IZP0
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C5IZP6
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C5IZR7
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C5J030
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C5J4N4
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C6K4E2
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C6K4H2
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C6L835
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C7C5G5
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C7E579
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C7ENI1
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C7FDP2
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C7FDP3
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C7FDP4
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C7FDP9
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C8C9V8
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C8CH62
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C8CH63
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C8CH67
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C8CH72
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C8XTN1
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C8XTN5
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C8XTP3
HLAA;HLA-A;DADB-123D8.3-002;DAMC-190N15.1-002;HLA;HLA-A*0226;HLA-A*0225;MHC class I HLA-A;HLA-A*02;HLA-B;DADB-123D8.3-001;HLA-A2;DAMC-190N15.1-001;DADB-123D8.3-003;DAMC-190N15.1-003	C8XTP4
